dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,entity_level,entity_name,rank,registered_users
top,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322355,data\top\user\country\india\state\gujarat\2023\2.json,district,banas kantha,5,1030499
top,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322355,data\top\user\country\india\state\gujarat\2023\2.json,district,gandhinagar,6,1005603
top,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322355,data\top\user\country\india\state\gujarat\2023\2.json,district,bharuch,7,917746
top,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322355,data\top\user\country\india\state\gujarat\2023\2.json,district,kachchh,8,853047
top,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322355,data\top\user\country\india\state\gujarat\2023\2.json,district,mahesana,9,831177
top,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322355,data\top\user\country\india\state\gujarat\2023\2.json,district,valsad,10,818831
top,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322355,data\top\user\country\india\state\gujarat\2023\2.json,pincode,395006,1,487460
top,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322355,data\top\user\country\india\state\gujarat\2023\2.json,pincode,394210,2,338493
top,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322355,data\top\user\country\india\state\gujarat\2023\2.json,pincode,395010,3,332086
top,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322355,data\top\user\country\india\state\gujarat\2023\2.json,pincode,395004,4,240529
top,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322355,data\top\user\country\india\state\gujarat\2023\2.json,pincode,395003,5,238544
top,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322355,data\top\user\country\india\state\gujarat\2023\2.json,pincode,382350,6,232887
top,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322355,data\top\user\country\india\state\gujarat\2023\2.json,pincode,396191,7,218210
top,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322355,data\top\user\country\india\state\gujarat\2023\2.json,pincode,382415,8,201581
top,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322355,data\top\user\country\india\state\gujarat\2023\2.json,pincode,385535,9,189519
top,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322355,data\top\user\country\india\state\gujarat\2023\2.json,pincode,382345,10,187051
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,district,ahmadabad,1,5105557
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,district,surat,2,4238878
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,district,vadodara,3,1789238
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,district,rajkot,4,1167848
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,district,banas kantha,5,1074757
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,district,gandhinagar,6,1044993
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,district,bharuch,7,955541
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,district,kachchh,8,888857
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,district,mahesana,9,864845
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,district,valsad,10,852301
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,pincode,395006,1,506393
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,pincode,394210,2,352544
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,pincode,395010,3,344989
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,pincode,395004,4,249980
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,pincode,395003,5,247906
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,pincode,382350,6,241927
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,pincode,396191,7,226937
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,pincode,382415,8,209511
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,pincode,385535,9,197500
top,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150890,data\top\user\country\india\state\gujarat\2023\3.json,pincode,382345,10,194466
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,district,ahmadabad,1,5282400
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,district,surat,2,4396038
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,district,vadodara,3,1851909
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,district,rajkot,4,1210023
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,district,banas kantha,5,1116214
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,district,gandhinagar,6,1080850
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,district,bharuch,7,991279
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,district,kachchh,8,922553
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,district,mahesana,9,895934
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,district,valsad,10,883746
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,pincode,395006,1,524949
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,pincode,394210,2,366153
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,pincode,395010,3,357734
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,pincode,395004,4,259097
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,pincode,395003,5,256903
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,pincode,382350,6,250285
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,pincode,396191,7,235193
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,pincode,382415,8,216982
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,pincode,385535,9,204941
top,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092809145,data\top\user\country\india\state\gujarat\2023\4.json,pincode,382345,10,201290
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,district,ahmadabad,1,5485010
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,district,surat,2,4569769
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,district,vadodara,3,1923948
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,district,rajkot,4,1258350
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,district,banas kantha,5,1165004
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,district,gandhinagar,6,1122367
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,district,bharuch,7,1032496
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,district,kachchh,8,962243
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,district,mahesana,9,931768
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,district,valsad,10,919660
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,pincode,395006,1,545048
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,pincode,394210,2,381175
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,pincode,395010,3,371485
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,pincode,395004,4,269061
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,pincode,395003,5,266807
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,pincode,382350,6,259674
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,pincode,396191,7,244687
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,pincode,382415,8,225294
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,pincode,385535,9,213487
top,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696462,data\top\user\country\india\state\gujarat\2024\1.json,pincode,382345,10,208970
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,district,ahmadabad,1,5693015
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,district,surat,2,4747919
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,district,vadodara,3,1996837
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,district,rajkot,4,1306577
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,district,banas kantha,5,1210784
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,district,gandhinagar,6,1164291
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,district,bharuch,7,1072930
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,district,kachchh,8,999285
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,district,mahesana,9,967060
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,district,valsad,10,955703
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,pincode,395006,1,566141
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,pincode,394210,2,396571
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,pincode,395010,3,385846
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,pincode,395004,4,279365
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,pincode,395003,5,277301
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,pincode,382350,6,269520
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,pincode,396191,7,254170
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,pincode,382415,8,234088
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,pincode,385535,9,221728
top,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817922,data\top\user\country\india\state\gujarat\2024\2.json,pincode,382345,10,216912
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,district,ahmedabad,1,5580316
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,district,surat,2,4957655
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,district,vadodara,3,1840568
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,district,rajkot,4,1464200
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,district,banaskantha,5,1368759
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,district,gandhinagar,6,1231807
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,district,kachchh,7,1163061
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,district,bharuch,8,1024612
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,district,valsad,9,992156
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,district,mahesana,10,954366
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,pincode,395006,1,487106
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,pincode,394210,2,455341
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,pincode,395010,3,370335
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,pincode,394230,4,261921
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,pincode,395004,5,256567
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,pincode,380001,6,233611
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,pincode,382330,7,233501
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,pincode,385535,8,229745
top,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345635,data\top\user\country\india\state\gujarat\2024\3.json,pincode,395002,9,223899
